"pid","location","lat","lon"
25820,"1190 WHALLEY AV",41.3293469,-72.9698625
25821,"1168 WHALLEY AV",41.3290964,-72.9695335
25822,"1158 WHALLEY AV",41.3291002,-72.9687815
25823,"31 FAIRFIELD ST",41.329057,-72.969798
25824,"35 FAIRFIELD ST",41.3290197,-72.9699782
25825,"39 FAIRFIELD ST",41.3290209,-72.9701648
25826,"45 FAIRFIELD ST",41.329,-72.9703477
25827,"49 FAIRFIELD ST",41.3290301,-72.9705348
25828,"55 FAIRFIELD ST",41.3290231,-72.9707135
25829,"59 FAIRFIELD ST",41.3290307,-72.9708887
25830,"65 FAIRFIELD ST",41.3290272,-72.9710818
25831,"69 FAIRFIELD ST",41.3290188,-72.971259
25832,"63 WEST PROSPECT ST",41.3289578,-72.9716827
25833,"69 WEST PROSPECT ST",41.3290885,-72.9716752
25834,"73 WEST PROSPECT ST",41.32921,-72.9716497
25835,"79 WEST PROSPECT ST",41.3293874,-72.9716902
25836,"81 WEST PROSPECT ST",41.3295689,-72.9716238
25837,"95 WEST PROSPECT ST",41.329739,-72.9716463
25838,"97 WEST PROSPECT ST",41.3298995,-72.9716574
25839,"55 WEST PROSPECT ST",41.3286668,-72.9717382
25840,"74 FAIRFIELD ST",41.328567,-72.971338
25841,"70 FAIRFIELD ST",41.328567,-72.971192
25842,"66 FAIRFIELD ST",41.3286217,-72.9710378
25843,"62 FAIRFIELD ST",41.328562,-72.970895
25844,"56 FAIRFIELD ST",41.3286453,-72.9707044
25845,"52 FAIRFIELD ST",41.3286273,-72.9705289
25846,"46 FAIRFIELD ST",41.328563,-72.970367
25847,"40 FAIRFIELD ST",41.3286215,-72.9701937
25848,"30 FAIRFIELD ST",41.3286782,-72.9699531
25849,"48 PARDEE PL",41.328493,-72.969903
25850,"44 PARDEE PL",41.328386,-72.9699
25851,"40 PARDEE PL",41.328286,-72.969888
25852,"36 PARDEE PL",41.328185,-72.969882
25853,"24 PARDEE PL",41.3280786,-72.9697675
25854,"20 PARDEE PL",41.32793,-72.969968
25855,"14 PARDEE PL",41.327807,-72.9698
25856,"297 FOUNTAIN ST",41.3275464,-72.9696891
25857,"303 FOUNTAIN ST",41.3275311,-72.9698995
25858,"307 FOUNTAIN ST",41.3275317,-72.9700603
25859,"313 FOUNTAIN ST",41.3275002,-72.9702173
25860,"315 FOUNTAIN ST",41.327568,-72.970377
25861,"321 FOUNTAIN ST",41.327465,-72.9705376
25862,"325 FOUNTAIN ST",41.32755,-72.970781
25863,"333 FOUNTAIN ST",41.32747,-72.971095
25864,"349 FOUNTAIN ST",41.32795,-72.970871
25865,"361 FOUNTAIN ST",41.327498,-72.971814
25866,"17 WEST PROSPECT ST",41.3278747,-72.9718142
25867,"31 WEST PROSPECT ST",41.328092,-72.9717768
25868,NA,40.6004643,-73.752093
25869,NA,40.6004643,-73.752093
25870,"37 WEST PROSPECT ST",41.328227,-72.971585
25871,"43 WEST PROSPECT ST",41.3283755,-72.9717662
25872,NA,40.6004643,-73.752093
25873,"47 WEST PROSPECT ST",41.3285199,-72.9717235
25874,"55 PARDEE PL",41.3286975,-72.9693887
25875,"50 DAYTON ST",41.3287056,-72.9688156
25876,"46 DAYTON ST",41.32861,-72.9688276
25877,"42 DAYTON ST",41.3285075,-72.9688069
25878,"38 DAYTON ST",41.328411,-72.9688049
25879,"30 DAYTON ST",41.32826,-72.96886
25880,"26 DAYTON ST",41.3280985,-72.9687928
25881,"22 DAYTON ST",41.3280012,-72.9687826
25882,"18 DAYTON ST",41.327915,-72.9687837
25883,"16 DAYTON ST",41.327802,-72.968835
25884,"12 DAYTON ST",41.3276692,-72.9688014
25885,"4 DAYTON ST",41.3275139,-72.9687896
25886,"281 FOUNTAIN ST",41.327564,-72.969116
25887,"291 FOUNTAIN ST",41.3274941,-72.9693051
25888,"9 PARDEE PL",41.3277909,-72.9693151
25889,"17 PARDEE PL",41.327913,-72.969252
25890,"21 PARDEE PL",41.3280063,-72.9693342
25891,"25 PARDEE PL",41.3281005,-72.969358
25892,"29 PARDEE PL",41.3282126,-72.9693486
25893,"33 PARDEE PL",41.3283087,-72.9693566
25894,"37 PARDEE PL",41.3284052,-72.9693632
25895,"41 PARDEE PL",41.328508,-72.9693646
25896,"51 PARDEE PL",41.328598,-72.9693844
25897,"37 EARL ST",41.3308419,-72.9744789
25898,"95 ANTHONY ST",41.3309999,-72.9744162
25899,"103 ANTHONY ST",41.3311606,-72.9743111
25900,"127 ANTHONY ST",41.3313466,-72.97426
25901,NA,40.6004643,-73.752093
25902,"1330 WHALLEY AV",41.331441,-72.9739479
25903,"1294 WHALLEY AV",41.331126,-72.973574
25904,"1292 WHALLEY AV",41.3308972,-72.9731446
25905,"114 DAVIS ST",41.3306502,-72.9733084
25906,"110 DAVIS ST",41.3305387,-72.9733689
25907,"11 EARL ST",41.3306454,-72.9736176
25908,"15 EARL ST",41.3307021,-72.9738038
25909,"23 EARL ST",41.3307647,-72.9739786
25910,"27 EARL ST",41.330795,-72.974157
25911,"73 DAVIS ST",41.3294993,-72.9733253
25912,"77 DAVIS ST",41.329565,-72.973197
25913,"81 DAVIS ST",41.329662,-72.9731
25914,"85 DAVIS ST",41.32977,-72.972921
25915,"89 DAVIS ST",41.329875,-72.973056
25916,"93 DAVIS ST",41.329971,-72.973004
25917,"97 DAVIS ST",41.3300997,-72.9730799
25918,"101 DAVIS ST",41.3301976,-72.9730154
25919,"103 DAVIS ST",41.3303027,-72.9729843
25920,"107 DAVIS ST",41.3303965,-72.9729318
25921,"1290 WHALLEY AV",41.330655,-72.972808
25922,"1276 WHALLEY AV",41.3305409,-72.972632
25923,"1272 WHALLEY AV",41.330466,-72.972525
25924,"1268 WHALLEY AV",41.3304441,-72.97238
25925,"1264 WHALLEY AV",41.3303515,-72.9723024
25926,"1260 WHALLEY AV",41.330182,-72.972243
25927,"102 WEST PROSPECT ST",41.3299792,-72.9721607
25928,"100 WEST PROSPECT ST",41.3298534,-72.9721507
25929,"88 WEST PROSPECT ST",41.3296479,-72.9722048
25930,"74 WEST PROSPECT ST",41.3293865,-72.9723604
25931,"121 FAIRFIELD ST",41.329413,-72.972703
25932,"125 FAIRFIELD ST",41.3294198,-72.9728854
25933,"185 FAIRFIELD ST",41.3299509,-72.974939
25934,"61 ANTHONY ST",41.3302008,-72.9747785
25935,"71 ANTHONY ST",41.3303405,-72.9747329
25936,"73 ANTHONY ST",41.3304614,-72.9746523
25937,"77 ANTHONY ST",41.3305571,-72.974633
25938,"24 EARL ST",41.3304056,-72.9741548
25939,"16 EARL ST",41.330264,-72.974023
25940,"100 DAVIS ST",41.33027,-72.9734971
25941,"96 DAVIS ST",41.3301449,-72.9735358
25942,"90 DAVIS ST",41.3300041,-72.9736026
25943,"86 DAVIS ST",41.3298988,-72.9737268
25944,"82 DAVIS ST",41.3297711,-72.9737095
25945,"157 FAIRFIELD ST",41.3296358,-72.9737902
25946,"159 FAIRFIELD ST",41.3297237,-72.9740897
25947,"165 FAIRFIELD ST",41.3297845,-72.9742295
25948,"169 FAIRFIELD ST",41.3298274,-72.9744348
25949,"173 FAIRFIELD ST",41.3298617,-72.9745824
25950,"177 FAIRFIELD ST",41.3298895,-72.9747022
25951,"181 FAIRFIELD ST",41.3299136,-72.9748088
25952,"27 ANTHONY ST",41.3290227,-72.9753593
25953,"33 ANTHONY ST",41.3291518,-72.9752975
25954,"39 ANTHONY ST",41.3292806,-72.9751917
25955,"43 ANTHONY ST",41.3294175,-72.9751203
25956,"47 ANTHONY ST",41.3295263,-72.9750476
25957,"53 ANTHONY ST",41.3296574,-72.9750138
25958,"172 FAIRFIELD ST",41.3295035,-72.9746018
25959,"166 FAIRFIELD ST",41.329368,-72.974464
25960,"64 DAVIS ST",41.3293499,-72.9739373
25961,"60 DAVIS ST",41.3292542,-72.9739733
25962,"56 DAVIS ST",41.3291069,-72.9740324
25963,"52 DAVIS ST",41.3289701,-72.9740987
25964,"46 DAVIS ST",41.3288731,-72.9742168
25965,"40 DAVIS ST",41.3287224,-72.9742509
25966,"15 PLANT ST",41.32898,-72.97465
25967,"35 PLANT ST",41.329027,-72.9748199
25968,"27 PLANT ST",41.3289678,-72.9750227
25969,"433 FOUNTAIN ST",41.327789,-72.974247
25970,"17 DAVIS ST",41.3280414,-72.9740776
25971,"35 DAVIS ST",41.328563,-72.973327
25972,"112 FAIRFIELD ST",41.328949,-72.9725573
25973,"62 WEST PROSPECT ST",41.3288959,-72.9722893
25974,"58 WEST PROSPECT ST",41.3287928,-72.9723122
25975,"50 WEST PROSPECT ST",41.328676,-72.972442
25976,"48 WEST PROSPECT ST",41.3285374,-72.9723272
25977,"44 WEST PROSPECT ST",41.328398,-72.972465
25978,"38 WEST PROSPECT ST",41.328256,-72.9724729
25979,"34 WEST PROSPECT ST",41.3281257,-72.9723252
25980,"28 WEST PROSPECT ST",41.3279799,-72.972497
25981,"24 WEST PROSPECT ST",41.327841,-72.972503
25982,"10 WEST PROSPECT ST",41.3277063,-72.9723468
25983,"371 FOUNTAIN ST",41.327436,-72.972328
25984,"379 FOUNTAIN ST",41.327443,-72.972521
25985,"385 FOUNTAIN ST",41.327455,-72.972731
25986,"391 FOUNTAIN ST",41.327554,-72.973003
25987,"399 FOUNTAIN ST",41.327589,-72.973254
25988,"403 FOUNTAIN ST",41.3275964,-72.9734544
25989,"409 FOUNTAIN ST",41.327681,-72.973581
25990,"417 FOUNTAIN ST",41.327708,-72.973737
25991,"421 FOUNTAIN ST",41.327769,-72.973885
25992,"425 FOUNTAIN ST",41.327761,-72.974064
25993,"473 FOUNTAIN ST",41.328123,-72.975643
25994,"11 ANTHONY ST",41.328317,-72.975548
25995,"17 ANTHONY ST",41.3285015,-72.9755692
25996,"38 PLANT ST",41.328715,-72.975551
25997,"32 PLANT ST",41.32867,-72.975384
25998,"26 PLANT ST",41.3286508,-72.9751808
25999,"24 PLANT ST",41.32856,-72.9750612
26000,"18 PLANT ST",41.3285541,-72.9748183
26001,"30 DAVIS ST",41.3284585,-72.9743784
26002,"26 DAVIS ST",41.3283513,-72.9744012
26003,"18 DAVIS ST",41.328214,-72.9746289
26004,"14 DAVIS ST",41.328004,-72.974536
26005,"441 FOUNTAIN ST",41.32781,-72.974628
26006,"447 FOUNTAIN ST",41.327954,-72.974799
26007,"455 FOUNTAIN ST",41.328026,-72.975016
26008,"463 FOUNTAIN ST",41.328094,-72.9752309
26009,"408 VALLEY ST",41.3057125,-72.9221559
26010,"18 RAMSDELL PL",41.3332584,-72.9724309
26011,"24 RAMSDELL PL",41.333159,-72.972288
26012,"126 PARKSIDE DR",41.333348,-72.9719439
26013,"124 PARKSIDE DR",41.333244,-72.971823
26014,"PARKSIDE DR",41.3327861,-72.9712518
26015,"PARKSIDE DR",41.3327861,-72.9712518
26016,"116 PARKSIDE DR",41.3331422,-72.9716636
26017,"PARKSIDE DR",41.3327861,-72.9712518
26018,"110 PARKSIDE DR",41.3329967,-72.9715703
26019,"PARKSIDE DR",41.3327861,-72.9712518
26020,"102 PARKSIDE DR",41.3328684,-72.9715066
26021,"PARKSIDE DR",41.3327861,-72.9712518
26022,"94 PARKSIDE DR",41.332713,-72.971453
26023,"PARKSIDE DR",41.3327861,-72.9712518
26024,"88 PARKSIDE DR",41.332578,-72.971362
26025,"PARKSIDE DR",41.3327861,-72.9712518
26026,"80 PARKSIDE DR",41.332453,-72.971248
26027,"PARKSIDE DR",41.3327861,-72.9712518
26028,"72 PARKSIDE DR",41.3323458,-72.9711306
26029,"PARKSIDE DR",41.3327861,-72.9712518
26030,"64 PARKSIDE DR",41.3321946,-72.971028
26031,"PARKSIDE DR",41.3327861,-72.9712518
26032,"58 PARKSIDE DR",41.3320737,-72.9709288
26033,"PARKSIDE DR",41.3327861,-72.9712518
26034,"52 PARKSIDE DR",41.331894,-72.970896
26035,"PARKSIDE DR",41.3327861,-72.9712518
26036,"PARKSIDE DR",41.3327861,-72.9712518
26037,"46 PARKSIDE DR",41.3317914,-72.9706834
26038,"40 PARKSIDE DR",41.33166,-72.970539
26039,"34 PARKSIDE DR",41.331595,-72.970305
26040,"30 PARKSIDE DR",41.331546,-72.970051
26041,"PARKSIDE DR",41.3327861,-72.9712518
26042,"22 PARKSIDE DR",41.331578,-72.9698219
26043,"PARKSIDE DR",41.3327861,-72.9712518
26044,"12 PARKSIDE DR",41.3316317,-72.9696194
26045,"PARKSIDE DR",41.3327861,-72.9712518
26046,"6 PARKSIDE DR",41.331516,-72.969421
26047,"PARKSIDE DR",41.3327861,-72.9712518
26048,"1279 WHALLEY AV",41.331043,-72.9724426
26049,"WHALLEY AV",41.3249823,-72.956939
26050,"1289 WHALLEY AV",41.3312479,-72.972688
26051,"WHALLEY AV",41.3249823,-72.956939
26052,"1297 WHALLEY AV",41.331599,-72.972848
26053,"WHALLEY AV",41.3249823,-72.956939
26054,"1307 WHALLEY AV",41.331702,-72.973007
26055,"WHALLEY AV",41.3249823,-72.956939
26056,"1313 WHALLEY AV",41.331791,-72.973147
26057,"WHALLEY AV",41.3249823,-72.956939
26058,"1321 WHALLEY AV",41.3317793,-72.9733916
26059,"WHALLEY AV",41.3249823,-72.956939
26060,"1325 WHALLEY AV",41.3319959,-72.973579
26061,"1351 WHALLEY AV",41.3323008,-72.974001
26062,"WHALLEY AV",41.3249823,-72.956939
26063,"EAST RAMSDELL ST",41.3336093,-72.9730354
26064,"EAST RAMSDELL ST",41.3336093,-72.9730354
26065,"53 EAST RAMSDELL ST",41.3332827,-72.9731732
26066,"57 EAST RAMSDELL ST",41.333318,-72.972979
26067,"19 RAMSDELL PL",41.333018,-72.972778
26068,"RAMSDELL PL",41.3333123,-72.9727699
26069,"394 VALLEY ST",41.3055849,-72.9222543
26070,"386 VALLEY ST",41.3055345,-72.9222932
26071,"380 VALLEY ST",41.3054966,-72.9223224
26072,"376 VALLEY ST",41.3054714,-72.9223419
26073,"370 VALLEY ST",41.3054335,-72.9223711
26074,"364 VALLEY ST",41.3053957,-72.9224003
26075,"360 VALLEY ST",41.3054197,-72.923204
26076,"354 VALLEY ST",41.3047115,-72.9229069
26077,"348 VALLEY ST",41.3046502,-72.9229527
26078,"342 VALLEY ST",41.3045889,-72.9229984
26079,"336 VALLEY ST",41.3045276,-72.9230442
26080,"330 VALLEY ST",41.3044663,-72.92309
26081,"39 PARKSIDE DR",41.3319883,-72.9702628
26082,"49 PARKSIDE DR",41.332124,-72.970422
26083,"59 PARKSIDE DR",41.332259,-72.970504
26084,"65 PARKSIDE DR",41.332396,-72.970596
26085,"75 PARKSIDE DR",41.3325161,-72.9707385
26086,"79 PARKSIDE DR",41.3326636,-72.9708309
26087,"89 PARKSIDE DR",41.332805,-72.970863
26088,"95 PARKSIDE DR",41.332945,-72.970955
26089,"103 PARKSIDE DR",41.333082,-72.971045
26090,"111 PARKSIDE DR",41.333217,-72.971132
26091,"117 PARKSIDE DR",41.3333353,-72.9712659
26092,"2 SO GENESEE ST",41.3357529,-72.973958
26093,"54 EAST RAMSDELL ST",41.3339068,-72.9736324
26094,"EAST RAMSDELL ST",41.3336093,-72.9730354
26095,"42 EAST RAMSDELL ST",41.333122,-72.974167
26096,"1375 WHALLEY AV",41.3327,-72.97484
26097,"EAST RAMSDELL ST",41.3336093,-72.9730354
26098,"1379 WHALLEY AV",41.3328767,-72.9751119
26099,"1475 WHALLEY AV",41.3352904,-72.9763044
26100,"1595 WHALLEY AV",41.335991,-72.9753549
26101,"44 EAST RAMSDELL ST",41.333491,-72.974011
26102,"WHALLEY AV",41.3249823,-72.956939
26103,"436 VALLEY ST",41.3062147,-72.921794
26104,"59 VICTORY DR",41.3378756,-72.9718821
26105,"57 VICTORY DR",41.3376791,-72.9717956
26106,"55 VICTORY DR",41.3374929,-72.9717488
26107,"53 VICTORY DR",41.3373066,-72.9717204
26108,"51 VICTORY DR",41.337106,-72.971787
26109,"49 VICTORY DR",41.336916,-72.971744
26110,"47 VICTORY DR",41.33672,-72.971687
26111,"45 VICTORY DR",41.3365719,-72.9715667
26112,"43 VICTORY DR",41.336358,-72.971516
26113,"41 VICTORY DR",41.3361894,-72.9713692
26114,"37 VICTORY DR",41.335996,-72.971287
26115,"33 VICTORY DR",41.33583,-72.971152
26116,"29 VICTORY DR",41.335675,-72.971011
26117,"25 VICTORY DR",41.335531,-72.970892
26118,"21 VICTORY DR",41.335367,-72.970783
26119,"17 VICTORY DR",41.335212,-72.970684
26120,"13 VICTORY DR",41.335062,-72.970649
26121,"9 VICTORY DR",41.334898,-72.970612
26122,"5 VICTORY DR",41.334751,-72.970589
26123,"1 VICTORY DR",41.334573,-72.97057
26124,"417 VALLEY ST",41.3063546,-72.9212693
26125,"413 VALLEY ST",41.3063498,-72.9214879
26126,"425 VALLEY ST",41.3064804,-72.9213929
26127,"435 VALLEY ST",41.3065526,-72.9213403
26128,"443 VALLEY ST",41.3066104,-72.9212983
26129,"451 VALLEY ST",41.3066681,-72.9212562
26130,"457 VALLEY ST",41.3067114,-72.9212247
26131,"461 VALLEY ST",41.3067403,-72.9212036
26132,"467 VALLEY ST",41.3067837,-72.9211721
26133,"475 VALLEY ST",41.3068414,-72.9211301
26134,"481 VALLEY ST",41.3068847,-72.9210985
26135,"485 VALLEY ST",41.3069136,-72.9210775
26136,"491 VALLEY ST",41.3069569,-72.921046
26137,"497 VALLEY ST",41.3070003,-72.9210144
26138,"505 VALLEY ST",41.3073051,-72.9207961
26139,"511 VALLEY ST",41.3073842,-72.920739
26140,"517 VALLEY ST",41.3074634,-72.9206819
26141,"523 VALLEY ST",41.3075425,-72.9206248
26142,"529 VALLEY ST",41.3076216,-72.9205678
26143,"535 VALLEY ST",41.3077007,-72.9205107
26144,"549 VALLEY ST",41.3078869,-72.9203767
26145,"35 MOUNTAIN RD",41.337724,-72.972163
26146,"1 HILLTOP RD",41.33815,-72.971053
26147,"2 HILLTOP RD",41.337976,-72.971001
26148,"3 HILLTOP RD",41.337831,-72.970961
26149,"4 HILLTOP RD",41.337657,-72.970912
26150,"6 HILLTOP RD",41.337479,-72.970881
26151,"8 HILLTOP RD",41.337302,-72.970864
26152,"10 HILLTOP RD",41.3371402,-72.9707984
26153,"12 HILLTOP RD",41.336945,-72.97087
26154,"14 HILLTOP RD",41.336756,-72.970864
26155,"16 HILLTOP RD",41.33656,-72.970813
26156,"18 HILLTOP RD",41.336388,-72.970732
26157,"19 HILLTOP RD",41.336204,-72.970567
26158,"24 VICTORY DR",41.335872,-72.9705479
26159,"28 VICTORY DR",41.3360363,-72.9707596
26160,"32 VICTORY DR",41.3362224,-72.9709157
26161,"36 VICTORY DR",41.336385,-72.971028
26162,"38 VICTORY DR",41.336532,-72.971098
26163,"40 VICTORY DR",41.336698,-72.971161
26164,"44 VICTORY DR",41.336891,-72.971206
26165,"48 VICTORY DR",41.337063,-72.9712289
26166,"50 VICTORY DR",41.337222,-72.971242
26167,"52 VICTORY DR",41.337417,-72.9713281
26168,"56 VICTORY DR",41.337658,-72.971304
26169,"60 VICTORY DR",41.337855,-72.971365
26170,"77 MOUNTAIN RD",41.33802,-72.971484
26171,"89 MOUNTAIN RD",41.338091,-72.971259
26172,"97 ROCK CREEK RD",41.335239,-72.967986
26173,"101 ROCK CREEK RD",41.335388,-72.968101
26174,"103 ROCK CREEK RD",41.335539,-72.9681729
26175,"105 ROCK CREEK RD",41.335684,-72.968243
26176,"107 ROCK CREEK RD",41.335903,-72.968394
26177,"111 ROCK CREEK RD",41.335776,-72.9688369
26178,"115 ROCK CREEK RD",41.335524,-72.968754
26179,"117 ROCK CREEK RD",41.335372,-72.96868
26180,"119 ROCK CREEK RD",41.3352165,-72.9685393
26181,"127 ROCK CREEK RD",41.33542,-72.96908
26182,"131 ROCK CREEK RD",41.335425,-72.969365
26183,"133 ROCK CREEK RD",41.335357,-72.9696079
26184,"135 ROCK CREEK RD",41.33522,-72.969776
26185,"137 ROCK CREEK RD",41.335003,-72.9698839
26186,"10 VICTORY DR",41.334874,-72.97012
26187,"12 VICTORY DR",41.3351076,-72.9701559
26188,"14 VICTORY DR",41.3353139,-72.970139
26189,"16 VICTORY DR",41.3354668,-72.9702286
26190,"20 VICTORY DR",41.335653,-72.970276
26191,"VICTORY DR",41.3359261,-72.9708892
26192,"22 VICTORY DR",41.335809,-72.970254
26193,"HILLTOP RD",41.3370492,-72.9704986
26194,"PARK DR",41.30793,-72.9342082
26195,"20 HILLTOP RD",41.3362317,-72.9702328
26196,"22 HILLTOP RD",41.33631,-72.969981
26197,"23 HILLTOP RD",41.336532,-72.969958
26198,"24 HILLTOP RD",41.336698,-72.970068
26199,"26 HILLTOP RD",41.336759,-72.970415
26200,"28 HILLTOP RD",41.336968,-72.970422
26201,"30 HILLTOP RD",41.336882,-72.970054
26202,"32 HILLTOP RD",41.337026,-72.969907
26203,"34 HILLTOP RD",41.337244,-72.969866
26204,"36 HILLTOP RD",41.337416,-72.969995
26205,"38 HILLTOP RD",41.337354,-72.97039
26206,"40 HILLTOP RD",41.3375531,-72.9703978
26207,"42 HILLTOP RD",41.3377725,-72.9704278
26208,"44 HILLTOP RD",41.3376949,-72.970186
26209,"46 HILLTOP RD",41.337697,-72.969951
26210,"48 HILLTOP RD",41.337769,-72.9697319
26211,"49 HILLTOP RD",41.338066,-72.96977
26212,"51 HILLTOP RD",41.338278,-72.969855
26213,"52 HILLTOP RD",41.338237,-72.970124
26214,"54 HILLTOP RD",41.338178,-72.970341
26215,"56 HILLTOP RD",41.338113,-72.970547
26216,"58 HILLTOP RD",41.338317,-72.970632
26217,"141 MOUNTAIN RD",41.338388,-72.97041
26218,"155 MOUNTAIN RD",41.3384586,-72.970181
26219,"167 MOUNTAIN RD",41.3385403,-72.9699747
26220,"181 MOUNTAIN RD",41.338607,-72.969718
26221,"140 POND LILY AV",41.341289,-72.971393
26222,"100 POND LILY AV",41.340505,-72.973645
26223,"633 VALLEY ST",41.3099038,-72.9184405
26224,"95 POND LILY AV",41.339825,-72.973509
26225,"99 POND LILY AV",41.339912,-72.9732609
26226,"105 POND LILY AV",41.339992,-72.973038
26227,"111 POND LILY AV",41.340065,-72.972825
26228,"121 POND LILY AV",41.340139,-72.972616
26229,"127 POND LILY AV",41.3402688,-72.9723801
26230,"133 POND LILY AV",41.3402773,-72.9722376
26231,"139 POND LILY AV",41.34035,-72.9720169
26232,"147 POND LILY AV",41.340417,-72.971819
26233,"153 POND LILY AV",41.340486,-72.971621
26234,"161 POND LILY AV",41.340554,-72.971425
26235,"167 POND LILY AV",41.3406579,-72.9712451
26236,"169 POND LILY AV",41.340728,-72.970935
26237,NA,40.6004643,-73.752093
26238,"88 TAYLOR AV",41.34041,-72.970847
26239,NA,40.6004643,-73.752093
26240,"82 TAYLOR AV",41.340296,-72.971168
26241,"76 TAYLOR AV",41.3401785,-72.9713564
26242,"70 TAYLOR AV",41.3401067,-72.971555
26243,"64 TAYLOR AV",41.340085,-72.971771
26244,"58 TAYLOR AV",41.3399779,-72.9719577
26245,"52 TAYLOR AV",41.3399085,-72.9721481
26246,"46 TAYLOR AV",41.339888,-72.972335
26247,NA,40.6004643,-73.752093
26248,"38 TAYLOR AV",41.3397337,-72.9726204
26249,"30 TAYLOR AV",41.339677,-72.972927
26250,"20 TAYLOR AV",41.3395266,-72.9731603
26251,"14 TAYLOR AV",41.339512,-72.973381
26252,"613 VALLEY ST",41.3089759,-72.9195009
26253,"617 VALLEY ST",41.3090476,-72.9194275
26254,"605 VALLEY ST",41.3088299,-72.9196407
26255,"15 TAYLOR AV",41.3391639,-72.9730639
26256,"19 TAYLOR AV",41.3392679,-72.972764
26257,"37 TAYLOR AV",41.339394,-72.972404
26258,"43 TAYLOR AV",41.3395195,-72.9721466
26259,"51 TAYLOR AV",41.339569,-72.971897
26260,"57 TAYLOR AV",41.33965,-72.971669
26261,"59 TAYLOR AV",41.339732,-72.971436
26262,"71 TAYLOR AV",41.3398459,-72.9712342
26263,"TAYLOR AV",41.3401069,-72.9708608
26264,"TAYLOR AV",41.3401069,-72.9708608
26265,"91 TAYLOR AV",41.340019,-72.970612
26266,"190 HARPER AV",41.339787,-72.970343
26267,"184 HARPER AV",41.339718,-72.970538
26268,"180 HARPER AV",41.339656,-72.970708
26269,"174 HARPER AV",41.339592,-72.970898
26270,"170 HARPER AV",41.3395097,-72.9710784
26271,"164 HARPER AV",41.339456,-72.971276
26272,"160 HARPER AV",41.339393,-72.971465
26273,"148 HARPER AV",41.3392375,-72.9717572
26274,"142 HARPER AV",41.339168,-72.9719302
26275,"136 HARPER AV",41.339145,-72.972174
26276,"130 HARPER AV",41.339079,-72.972369
26277,"126 HARPER AV",41.3389614,-72.9725497
26278,"120 HARPER AV",41.338942,-72.972767
26279,"110 HARPER AV",41.33887,-72.9729629
26280,"589 VALLEY ST",41.3085284,-72.9199054
26281,"593 VALLEY ST",41.3086047,-72.9198425
26282,"99 HARPER AV",41.3383762,-72.9730756
26283,"107 HARPER AV",41.33841,-72.972869
26284,"HARPER AV",41.3384679,-72.9733634
26285,"125 HARPER AV",41.3387017,-72.9722528
26286,"133 HARPER AV",41.3388008,-72.9719641
26287,"145 HARPER AV",41.338891,-72.9717182
26288,"149 HARPER AV",41.338894,-72.971478
26289,"155 HARPER AV",41.338962,-72.971286
